DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2020-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2020-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2020-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2021-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2022-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2023-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-01,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-02,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-03,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-04,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-05,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-06,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-07,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-08,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-09,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-10,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-11,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2024-12,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2025-01,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2025-02,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2025-03,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2025-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2025-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2025-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2025-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Gigawatt-hour,Poland,2025-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2017-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2018-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2019-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2020-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2021-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2022-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2023-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-01,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-02,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-03,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-04,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-05,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-06,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-07,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-08,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-09,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-10,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-11,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2024-12,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2025-01,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2025-02,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2025-03,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2025-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2025-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2025-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2025-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar thermal,Percentage,Poland,2025-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-01,3.456,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-02,5.575,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-03,11.500,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-04,14.935,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-05,22.280,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-06,27.203,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-07,22.313,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-08,22.161,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-09,14.796,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-10,9.459,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-11,4.739,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2017-12,4.700,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-01,4.165,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-02,7.699,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-03,16.895,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-04,33.423,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-05,42.563,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-06,37.920,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-07,39.212,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-08,41.184,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-09,35.304,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-10,23.811,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-11,11.683,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2018-12,4.573,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-01,6.471,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-02,23.593,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-03,40.783,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-04,73.198,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-05,67.757,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-06,124.437,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-07,94.358,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-08,100.849,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-09,77.399,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-10,62.217,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-11,25.791,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2019-12,25.834,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2020-01,25.285,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2020-02,46.585,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2020-03,181.627,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2020-04,253.654,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2020-05,208.766,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Solar photovoltaic,Gigawatt-hour,Poland,2020-06,228.158,,
